,date,country,total_cases_predict,total_cases_real,total_deaths_predict,total_deaths_real,error_abs_cases,error_abs_deaths
108,2020-04-17,United States,664834.0,671331.0,37060.0,33284.0,-6497.0,3776.0
109,2020-04-17,World,2106928.0,2114269.0,145567.0,145144.0,-7341.0,423.0
110,2020-04-18,France,111938.0,109252.0,19075.0,18681.0,2686.0,394.0
111,2020-04-18,China,84017.0,83785.0,4756.0,4636.0,232.0,120.0
112,2020-04-18,Italy,171449.0,172434.0,22728.0,22747.0,-985.0,-19.0
113,2020-04-18,Spain,187574.0,188068.0,19576.0,19478.0,-494.0,98.0
114,2020-04-18,United States,701313.0,702164.0,37281.0,37054.0,-851.0,227.0
115,2020-04-18,World,2199152.0,2197593.0,156086.0,153090.0,1559.0,2996.0
116,2020-04-19,France,110796.0,111821.0,19687.0,19323.0,-1025.0,364.0
117,2020-04-19,China,84009.0,83803.0,5499.0,4636.0,206.0,863.0
118,2020-04-19,Italy,176139.0,175925.0,23255.0,23227.0,214.0,28.0
119,2020-04-19,Spain,192932.0,191726.0,19932.0,20043.0,1206.0,-111.0
120,2020-04-19,United States,733818.0,735086.0,41141.0,38910.0,-1268.0,2231.0
121,2020-04-19,World,2285468.0,2281714.0,162356.0,159511.0,3754.0,2845.0
122,2020-04-20,France,113694.0,112606.0,20224.0,19718.0,1088.0,506.0
123,2020-04-20,China,83928.0,83817.0,4684.0,4636.0,111.0,48.0
124,2020-04-20,Italy,179336.0,178972.0,23781.0,23660.0,364.0,121.0
125,2020-04-20,Spain,196345.0,195944.0,20305.0,20453.0,401.0,-148.0
126,2020-04-20,United States,766111.0,759687.0,42736.0,40682.0,6424.0,2054.0
127,2020-04-20,World,2368417.0,2355853.0,167560.0,164656.0,12564.0,2904.0
128,2020-04-21,France,114411.0,114657.0,20394.0,20265.0,-246.0,129.0
129,2020-04-21,China,83935.0,83849.0,4681.0,4636.0,86.0,45.0
130,2020-04-21,Italy,182355.0,181228.0,24106.0,24114.0,1127.0,-8.0
131,2020-04-21,Spain,199216.0,200210.0,20957.0,20852.0,-994.0,105.0
132,2020-04-21,United States,791546.0,787752.0,42846.0,42539.0,3794.0,307.0
133,2020-04-21,World,2441558.0,2431890.0,169911.0,169859.0,9668.0,52.0
134,2020-04-22,France,116201.0,117324.0,20933.0,20796.0,-1123.0,137.0
135,2020-04-22,China,83971.0,83864.0,4679.0,4636.0,107.0,43.0
136,2020-04-22,Italy,184079.0,183957.0,24517.0,24648.0,122.0,-131.0
137,2020-04-22,Spain,204147.0,204178.0,21181.0,21282.0,-31.0,-101.0
138,2020-04-22,United States,810104.0,825041.0,44555.0,45063.0,-14937.0,-508.0
139,2020-04-22,World,2506418.0,2524815.0,174009.0,177780.0,-18397.0,-3771.0
140,2020-04-23,France,119836.0,119151.0,21470.0,21340.0,685.0,130.0
141,2020-04-23,China,83983.0,84118.0,4678.0,4636.0,-135.0,42.0
142,2020-04-23,Italy,186047.0,187327.0,25088.0,25085.0,-1280.0,3.0
143,2020-04-23,Spain,208165.0,208389.0,21613.0,21717.0,-224.0,-104.0
144,2020-04-23,United States,854031.0,842629.0,47596.0,46784.0,11402.0,812.0
145,2020-04-23,World,2604785.0,2588310.0,183944.0,182808.0,16475.0,1136.0
146,2020-04-24,France,121563.0,120804.0,21999.0,21856.0,759.0,143.0
147,2020-04-24,China,84321.0,83884.0,4676.0,4636.0,437.0,40.0
148,2020-04-24,Italy,190008.0,189973.0,25603.0,25549.0,35.0,54.0
149,2020-04-24,Spain,212118.0,213024.0,22092.0,22157.0,-906.0,-65.0
150,2020-04-24,United States,879350.0,869172.0,49105.0,49963.0,10178.0,-858.0
151,2020-04-24,World,2677276.0,2668135.0,189497.0,190236.0,9141.0,-739.0
152,2020-04-25,France,122665.0,122577.0,22488.0,22245.0,88.0,243.0
153,2020-04-25,China,83990.0,83899.0,4674.0,4636.0,91.0,38.0
154,2020-04-25,Italy,193273.0,192994.0,25970.0,25969.0,279.0,1.0
155,2020-04-25,Spain,217086.0,219764.0,22544.0,22524.0,-2678.0,20.0
156,2020-04-25,United States,883883.0,890524.0,52643.0,51017.0,-6641.0,1626.0
157,2020-04-25,World,2736818.0,2744744.0,196675.0,195707.0,-7926.0,968.0
158,2020-04-26,France,124378.0,124114.0,22781.0,22614.0,264.0,167.0
159,2020-04-26,China,84005.0,83909.0,4673.0,4636.0,96.0,37.0
160,2020-04-26,Italy,195593.0,195351.0,26417.0,26384.0,242.0,33.0
161,2020-04-26,Spain,224483.0,219764.0,22914.0,22524.0,4719.0,390.0
162,2020-04-26,United States,915431.0,939053.0,53571.0,53189.0,-23622.0,382.0
163,2020-04-26,World,2827149.0,2844712.0,202695.0,201315.0,-17563.0,1380.0
164,2020-04-26,United Kingdom,148341.0,148377.0,20173.0,20319.0,-36.0,-146.0
165,2020-04-26,Germany,154466.0,154175.0,5640.0,5640.0,291.0,0.0
166,2020-04-26,Iran,89240.0,89328.0,5663.0,5650.0,-88.0,13.0
167,2020-04-26,Turkey,107465.0,107773.0,2709.0,2706.0,-308.0,3.0
168,2020-04-27,France,125866.0,124575.0,23080.0,22856.0,1291.0,224.0
169,2020-04-27,China,84014.0,84199.0,4671.0,4639.0,-185.0,32.0
170,2020-04-27,Italy,198300.0,197675.0,26788.0,26644.0,625.0,144.0
171,2020-04-27,Spain,224483.0,207634.0,22914.0,23190.0,16849.0,-276.0
172,2020-04-27,United States,962705.0,965910.0,54700.0,54876.0,-3205.0,-176.0
173,2020-04-27,World,2926424.0,2914507.0,206213.0,205923.0,11917.0,290.0
174,2020-04-27,United Kingdom,153730.0,152840.0,21110.0,20732.0,890.0,378.0
175,2020-04-27,Germany,155883.0,155193.0,5764.0,5750.0,690.0,14.0
176,2020-04-27,Iran,90479.0,90481.0,5738.0,5710.0,-2.0,28.0
177,2020-04-27,Turkey,110305.0,110130.0,2807.0,2805.0,175.0,2.0
178,2020-04-28,France,125706.0,128339.0,23226.0,23293.0,-2633.0,-67.0
179,2020-04-28,China,84407.0,83938.0,4673.0,4637.0,469.0,36.0
180,2020-04-28,Italy,199956.0,199414.0,27031.0,26977.0,542.0,54.0
181,2020-04-28,Spain,208321.0,209465.0,23372.0,23190.0,-1144.0,182.0
182,2020-04-28,United States,1016390.0,988451.0,56952.0,56245.0,27939.0,707.0
183,2020-04-28,World,3021107.0,2982688.0,211180.0,210193.0,38419.0,987.0
184,2020-04-28,United Kingdom,157587.0,157149.0,21378.0,21092.0,438.0,286.0
185,2020-04-28,Germany,156428.0,156337.0,5863.0,5913.0,91.0,-50.0
186,2020-04-28,Iran,91607.0,91472.0,5780.0,5806.0,135.0,-26.0
187,2020-04-28,Turkey,112255.0,112261.0,2902.0,2900.0,-6.0,2.0
188,2020-04-29,France,130141.0,126835.0,23715.0,23660.0,3306.0,55.0
189,2020-04-29,China,84042.0,83940.0,4670.0,4637.0,102.0,33.0
190,2020-04-29,Italy,201633.0,201505.0,27211.0,27359.0,128.0,-148.0
191,2020-04-29,Spain,210679.0,210773.0,23372.0,23822.0,-94.0,-450.0
192,2020-04-29,United States,1012803.0,1012583.0,57786.0,58355.0,220.0,-569.0
193,2020-04-29,World,3068693.0,3052370.0,213200.0,216563.0,16323.0,-3363.0
194,2020-04-29,United Kingdom,161420.0,161145.0,21356.0,21678.0,275.0,-322.0
195,2020-04-29,Germany,157018.0,157641.0,6046.0,6115.0,-623.0,-69.0
196,2020-04-29,Iran,92576.0,92584.0,5869.0,5877.0,-8.0,-8.0
197,2020-04-29,Turkey,113857.0,114653.0,2988.0,2992.0,-796.0,-4.0
198,2020-04-30,France,128003.0,128442.0,24113.0,24087.0,-439.0,26.0
199,2020-04-30,China,84040.0,83944.0,4669.0,4637.0,96.0,32.0
200,2020-04-30,Italy,203170.0,203591.0,27679.0,27682.0,-421.0,-3.0
201,2020-04-29,Spain,211977.0,212917.0,23782.0,24275.0,-940.0,-493.0
202,2020-04-30,United States,1033214.0,1039909.0,60038.0,60966.0,-6695.0,-928.0
203,2020-04-30,World,3119609.0,3130800.0,221290.0,227771.0,-11191.0,-6481.0
204,2020-04-30,United Kingdom,165163.0,165221.0,22039.0,26097.0,-58.0,-4058.0
205,2020-04-30,Germany,158505.0,159119.0,6303.0,6288.0,-614.0,15.0
206,2020-04-30,Iran,93577.0,93657.0,5968.0,5957.0,-80.0,11.0
207,2020-04-30,Turkey,116197.0,117589.0,3077.0,3801.0,-1392.0,-724.0
208,2020-05-01,France,129729.0,129581.0,24538.0,24376.0,148.0,162.0
209,2020-05-01,China,84037.0,83956.0,4668.0,4637.0,81.0,31.0
210,2020-05-01,Italy,205632.0,205463.0,28051.0,27967.0,169.0,84.0
211,2020-05-01,Spain,213901.0,213435.0,24895.0,24543.0,466.0,352.0
212,2020-05-01,United States,1063552.0,1069826.0,63397.0,63006.0,-6274.0,391.0
213,2020-05-01,World,3207159.0,3214256.0,235249.0,232570.0,-7097.0,2679.0
214,2020-05-01,United Kingdom,168985.0,171253.0,28968.0,26771.0,-2268.0,2197.0
215,2020-05-01,Germany,160188.0,159119.0,6481.0,6288.0,1069.0,193.0
216,2020-05-01,Iran,94745.0,94640.0,6027.0,6028.0,105.0,-1.0
217,2020-05-01,Turkey,119677.0,120204.0,3881.0,3174.0,-527.0,707.0
218,2020-05-02,France,131041.0,130185.0,24777.0,24594.0,856.0,183.0
219,2020-05-02,China,84051.0,83959.0,4667.0,4637.0,92.0,30.0
220,2020-05-02,Italy,207500.0,207428.0,28274.0,28236.0,72.0,38.0
221,2020-05-02,Spain,214814.0,215216.0,24966.0,24824.0,-402.0,142.0
222,2020-05-02,United States,1098518.0,1103781.0,65542.0,65068.0,-5263.0,474.0
223,2020-05-02,World,3295073.0,3307600.0,239208.0,238431.0,-12527.0,777.0
224,2020-05-02,United Kingdom,175740.0,177454.0,27528.0,27510.0,-1714.0,18.0
225,2020-05-02,Germany,159970.0,161703.0,6368.0,6575.0,-1733.0,-207.0
226,2020-05-02,Iran,95676.0,95646.0,6107.0,6091.0,30.0,16.0
227,2020-05-02,Turkey,122827.0,122392.0,3255.0,3258.0,435.0,-3.0
228,2020-05-03,France,131141.0,130979.0,24892.0,24760.0,162.0,132.0
229,2020-05-03,China,84051.0,83961.0,4666.0,4637.0,90.0,29.0
230,2020-05-03,Italy,209269.0,209328.0,28506.0,28710.0,-59.0,-204.0
231,2020-05-03,Spain,215371.0,216582.0,25059.0,25100.0,-1211.0,-41.0
232,2020-05-03,United States,1135545.0,1133069.0,67208.0,66385.0,2476.0,823.0
233,2020-05-03,World,3396558.0,3388665.0,244256.0,243312.0,7893.0,944.0
234,2020-05-03,United Kingdom,183756.0,182260.0,28208.0,28131.0,1496.0,77.0
235,2020-05-03,Germany,161928.0,162496.0,6684.0,6649.0,-568.0,35.0
236,2020-05-03,Iran,96609.0,96448.0,6169.0,6156.0,161.0,13.0
237,2020-05-03,Turkey,124743.0,124375.0,3343.0,3336.0,368.0,7.0
238,2020-05-04,France,131635.0,131287.0,24993.0,24895.0,348.0,98.0
239,2020-05-04,China,84049.0,83964.0,4665.0,4637.0,85.0,28.0
240,2020-05-04,Italy,211271.0,210717.0,28980.0,28884.0,554.0,96.0
241,2020-05-03,Spain,217901.0,217466.0,25352.0,25264.0,435.0,88.0
242,2020-05-04,United States,1168441.0,1158041.0,68226.0,67682.0,10400.0,544.0
243,2020-05-04,World,3485103.0,3467321.0,249072.0,246979.0,17782.0,2093.0
244,2020-05-04,United Kingdom,188367.0,186599.0,28827.0,28446.0,1768.0,381.0
245,2020-05-04,Germany,164575.0,163175.0,6873.0,6692.0,1400.0,181.0
246,2020-05-04,Iran,97392.0,97424.0,6226.0,6203.0,-32.0,23.0
247,2020-05-04,Turkey,126270.0,126045.0,3411.0,3397.0,225.0,14.0
248,2020-05-05,France,131903.0,131863.0,25082.0,25201.0,40.0,-119.0
249,2020-05-05,China,84051.0,83966.0,4664.0,4637.0,85.0,27.0
250,2020-05-05,Italy,212580.0,211938.0,29347.0,29079.0,642.0,268.0
251,2020-05-05,Spain,218517.0,218011.0,25504.0,25428.0,506.0,76.0
252,2020-05-05,United States,1188404.0,1180634.0,68930.0,68934.0,7770.0,-4.0
253,2020-05-05,World,3552698.0,3544222.0,251713.0,250977.0,8476.0,736.0
254,2020-05-05,United Kingdom,191279.0,190584.0,28924.0,28734.0,695.0,190.0
255,2020-05-05,Germany,163670.0,163860.0,6747.0,6831.0,-190.0,-84.0
256,2020-05-05,Iran,98223.0,98647.0,6274.0,6277.0,-424.0,-3.0
257,2020-05-05,Turkey,127710.0,127659.0,3463.0,3461.0,51.0,2.0
258,2020-05-06,France,132226.0,132967.0,25449.0,25531.0,-741.0,-82.0
259,2020-05-06,China,84051.0,83968.0,4664.0,4637.0,83.0,27.0
260,2020-05-06,Italy,213292.0,213013.0,29240.0,29315.0,279.0,-75.0
261,2020-05-06,Spain,218700.0,219329.0,25556.0,25613.0,-629.0,-57.0
262,2020-05-06,United States,1206402.0,1204475.0,70150.0,71078.0,1927.0,-928.0
263,2020-05-06,World,3627046.0,3623803.0,254527.0,256880.0,3243.0,-2353.0
264,2020-05-06,United Kingdom,195005.0,194990.0,28954.0,29427.0,15.0,-473.0
265,2020-05-06,Germany,164272.0,164897.0,6915.0,6996.0,-625.0,-81.0
266,2020-05-06,Iran,99643.0,99970.0,6333.0,6340.0,-327.0,-7.0
267,2020-05-06,Turkey,129021.0,129491.0,3509.0,3520.0,-470.0,-11.0
268,2020-05-07,France,133688.0,137150.0,25872.0,25809.0,-3462.0,63.0
269,2020-05-07,China,84052.0,83970.0,4663.0,4637.0,82.0,26.0
270,2020-05-07,Italy,214204.0,214457.0,29503.0,29684.0,-253.0,-181.0
271,2020-05-06,Spain,219764.0,220325.0,25747.0,25857.0,-561.0,-110.0
272,2020-05-07,United States,1228039.0,1228603.0,72618.0,73431.0,-564.0,-813.0
273,2020-05-07,World,3705644.0,3713796.0,261219.0,263288.0,-8152.0,-2069.0
274,2020-05-07,United Kingdom,199277.0,201201.0,29809.0,30076.0,-1924.0,-267.0
275,2020-05-07,Germany,165397.0,166091.0,7151.0,7119.0,-694.0,32.0
276,2020-05-07,Iran,101198.0,101650.0,6420.0,6418.0,-452.0,2.0
277,2020-05-07,Turkey,130862.0,131744.0,3573.0,3584.0,-882.0,-11.0
278,2020-05-08,France,139158.0,137779.0,26137.0,25987.0,1379.0,150.0
279,2020-05-08,China,84053.0,83976.0,4662.0,4637.0,77.0,25.0
280,2020-05-08,Italy,215534.0,215858.0,29923.0,29958.0,-324.0,-35.0
281,2020-05-08,Spain,221508.0,221447.0,26021.0,26070.0,61.0,-49.0
282,2020-05-08,United States,1253521.0,1256972.0,75713.0,75670.0,-3451.0,43.0
283,2020-05-08,World,3799025.0,3807852.0,269575.0,269068.0,-8827.0,507.0
284,2020-05-08,United Kingdom,206110.0,206715.0,30756.0,30615.0,-605.0,141.0
285,2020-05-08,Germany,166938.0,167300.0,7273.0,7266.0,-362.0,7.0
286,2020-05-08,Iran,103019.0,103135.0,6489.0,6486.0,-116.0,3.0
287,2020-05-08,Turkey,133414.0,133721.0,3634.0,3641.0,-307.0,-7.0
288,2020-05-09,France,140930.0,138421.0,26244.0,26230.0,2509.0,14.0
289,2020-05-09,China,84059.0,83976.0,4662.0,4637.0,83.0,25.0
290,2020-05-09,Italy,217307.0,217185.0,30326.0,30201.0,122.0,125.0
291,2020-05-08,Spain,222338.0,222857.0,26294.0,26251.0,-519.0,43.0
292,2020-05-09,United States,1282648.0,1283929.0,78069.0,77180.0,-1281.0,889.0
293,2020-05-09,World,3902831.0,3898658.0,275545.0,274290.0,4173.0,1255.0
294,2020-05-09,United Kingdom,213241.0,211364.0,31225.0,31241.0,1877.0,-16.0
295,2020-05-09,Germany,168312.0,168551.0,7402.0,7369.0,-239.0,33.0
296,2020-05-09,Iran,104803.0,104691.0,6570.0,6541.0,112.0,29.0
297,2020-05-09,Turkey,135805.0,135569.0,3696.0,3689.0,236.0,7.0
298,2020-05-10,France,139103.0,138854.0,26459.0,26310.0,249.0,149.0
299,2020-05-10,China,84057.0,83991.0,4661.0,4637.0,66.0,24.0
300,2020-05-10,Italy,218598.0,218268.0,30475.0,30395.0,330.0,80.0
301,2020-05-09,Spain,223898.0,223578.0,26444.0,26478.0,320.0,-34.0
302,2020-05-10,United States,1313688.0,1309541.0,79268.0,78794.0,4147.0,474.0
303,2020-05-10,World,3999054.0,3986119.0,280320.0,278814.0,12935.0,1506.0
304,2020-05-10,United Kingdom,217202.0,215260.0,31793.0,31587.0,1942.0,206.0
305,2020-05-10,Germany,169722.0,169218.0,7504.0,7395.0,504.0,109.0
306,2020-05-10,Iran,106248.0,106220.0,6615.0,6589.0,28.0,26.0
307,2020-05-10,Turkey,137378.0,137115.0,3736.0,3739.0,263.0,-3.0
308,2020-05-11,France,139474.0,139063.0,26506.0,26380.0,411.0,126.0
309,2020-05-11,China,84074.0,84010.0,4660.0,4637.0,64.0,23.0
310,2020-05-11,Italy,219608.0,219070.0,30638.0,30560.0,538.0,78.0
311,2020-05-10,Spain,224870.0,224390.0,26643.0,26621.0,480.0,22.0
312,2020-05-11,United States,1337882.0,1329799.0,80338.0,79528.0,8083.0,810.0
313,2020-05-11,World,4082564.0,4063525.0,284328.0,282244.0,19039.0,2084.0
314,2020-05-11,United Kingdom,220227.0,219183.0,32123.0,31855.0,1044.0,268.0
315,2020-05-11,Germany,170437.0,169575.0,7470.0,7417.0,862.0,53.0
316,2020-05-11,Iran,107848.0,107603.0,6652.0,6640.0,245.0,12.0
317,2020-05-11,Turkey,138782.0,138657.0,3778.0,3786.0,125.0,-8.0
318,2020-05-12,France,139466.0,139519.0,26478.0,26643.0,-53.0,-165.0
319,2020-05-12,China,84098.0,84011.0,4660.0,4637.0,87.0,23.0
320,2020-05-12,Italy,220169.0,219814.0,30754.0,30739.0,355.0,15.0
321,2020-05-11,Spain,225035.0,227436.0,26829.0,26744.0,-2401.0,85.0
322,2020-05-12,United States,1356465.0,1347916.0,80864.0,80684.0,8549.0,180.0
323,2020-05-12,World,4157379.0,4137193.0,286860.0,285760.0,20186.0,1100.0
324,2020-05-12,United Kingdom,223436.0,223060.0,32133.0,32065.0,376.0,68.0
325,2020-05-12,Germany,170236.0,170508.0,7435.0,7533.0,-272.0,-98.0
326,2020-05-12,Iran,109209.0,109286.0,6696.0,6685.0,-77.0,11.0
327,2020-05-12,Turkey,140036.0,139771.0,3828.0,3841.0,265.0,-13.0
328,2020-05-13,France,139834.0,140227.0,26808.0,26991.0,-393.0,-183.0
329,2020-05-13,China,84093.0,84018.0,4659.0,4637.0,75.0,22.0
330,2020-05-13,Italy,220643.0,221216.0,30907.0,30911.0,-573.0,-4.0
331,2020-05-12,Spain,228283.0,228030.0,26869.0,26920.0,253.0,-51.0
332,2020-05-13,United States,1369131.0,1369964.0,81422.0,82387.0,-833.0,-965.0
333,2020-05-13,World,4223326.0,4223047.0,289384.0,291519.0,279.0,-2135.0
334,2020-05-13,United Kingdom,227330.0,226463.0,32261.0,32692.0,867.0,-431.0
335,2020-05-13,Germany,170916.0,171306.0,7586.0,7634.0,-390.0,-48.0
336,2020-05-13,Iran,110773.0,110767.0,6744.0,6733.0,6.0,11.0
337,2020-05-13,Turkey,141125.0,141475.0,3881.0,3894.0,-350.0,-13.0
338,2020-05-14,France,140782.0,140734.0,27296.0,27074.0,48.0,222.0
339,2020-05-14,China,84096.0,84024.0,4659.0,4637.0,72.0,22.0
340,2020-05-14,Italy,222018.0,222104.0,31094.0,33106.0,-86.0,-2012.0
341,2020-05-13,Spain,230903.0,228691.0,27030.0,27104.0,2212.0,-74.0
342,2020-05-14,United States,1389482.0,1390746.0,83667.0,84133.0,-1264.0,-466.0
343,2020-05-14,World,4301865.0,4308809.0,295534.0,298680.0,-6944.0,-3146.0
344,2020-05-14,United Kingdom,230637.0,229705.0,32973.0,33186.0,932.0,-213.0
345,2020-05-14,Germany,172246.0,172239.0,7747.0,7723.0,7.0,24.0
346,2020-05-14,Iran,112510.0,112725.0,6786.0,6783.0,-215.0,3.0
347,2020-05-14,Turkey,142465.0,143114.0,3943.0,3952.0,-649.0,-9.0
348,2020-05-15,France,141408.0,141356.0,27333.0,27425.0,52.0,-92.0
349,2020-05-15,China,84102.0,84029.0,4658.0,4637.0,73.0,21.0
350,2020-05-15,Italy,223534.0,223096.0,33372.0,31368.0,438.0,2004.0
351,2020-05-14,Spain,229116.0,229540.0,27269.0,27321.0,-424.0,-52.0
352,2020-05-15,United States,1414057.0,1417889.0,85866.0,85906.0,-3832.0,-40.0
353,2020-05-15,World,4401787.0,4405680.0,304838.0,302115.0,-3893.0,2723.0
354,2020-05-15,United Kingdom,233406.0,233151.0,33776.0,33614.0,255.0,162.0
355,2020-05-15,Germany,173063.0,173152.0,7821.0,7824.0,-89.0,-3.0
356,2020-05-15,Iran,114302.0,114533.0,6839.0,6854.0,-231.0,-15.0
357,2020-05-15,Turkey,144691.0,144749.0,4000.0,4007.0,-58.0,-7.0
358,2020-05-16,France,141915.0,141919.0,27622.0,27529.0,-4.0,93.0
359,2020-05-16,China,84105.0,84038.0,4658.0,4637.0,67.0,21.0
360,2020-05-16,Italy,224038.0,223885.0,31571.0,31610.0,153.0,-39.0
361,2020-05-15,Spain,229948.0,230183.0,27496.0,27459.0,-235.0,37.0
362,2020-05-16,United States,1440429.0,1443397.0,87679.0,87568.0,-2968.0,111.0
363,2020-05-16,World,4499233.0,4503836.0,307646.0,307295.0,-4603.0,351.0
364,2020-05-16,United Kingdom,236718.0,236711.0,34078.0,33998.0,7.0,80.0
365,2020-05-16,Germany,174103.0,173772.0,7917.0,7881.0,331.0,36.0
366,2020-05-16,Iran,116516.0,116635.0,6912.0,6902.0,-119.0,10.0
367,2020-05-16,Turkey,146270.0,146457.0,4060.0,4055.0,-187.0,5.0
368,2020-05-17,France,142542.0,142291.0,27800.0,27625.0,251.0,175.0
369,2020-05-17,China,84115.0,84044.0,4657.0,4638.0,71.0,19.0
370,2020-05-17,Italy,224928.0,224760.0,31878.0,31763.0,168.0,115.0
371,2020-05-16,Spain,230980.0,230698.0,27665.0,27563.0,282.0,102.0
372,2020-05-17,United States,1471945.0,1467884.0,89335.0,88754.0,4061.0,581.0
373,2020-05-17,World,4607421.0,4597894.0,312995.0,311588.0,9527.0,1407.0
374,2020-05-17,United Kingdom,240481.0,240161.0,34396.0,34466.0,320.0,-70.0
375,2020-05-17,Germany,174696.0,174355.0,7969.0,7914.0,341.0,55.0
376,2020-05-17,Iran,118496.0,118392.0,6978.0,6937.0,104.0,41.0
377,2020-05-17,Turkey,147984.0,148067.0,4105.0,4096.0,-83.0,9.0
378,2020-05-18,France,142822.0,142411.0,27743.0,28108.0,411.0,-365.0
379,2020-05-18,China,84120.0,84054.0,4658.0,4638.0,66.0,20.0
380,2020-05-18,Italy,225614.0,225435.0,32010.0,31908.0,179.0,102.0
381,2020-05-17,Spain,231302.0,231350.0,27691.0,27650.0,-48.0,41.0
382,2020-05-18,United States,1494905.0,1486757.0,90314.0,89562.0,8148.0,752.0
383,2020-05-18,World,4703106.0,4679511.0,317047.0,315005.0,23595.0,2042.0
384,2020-05-18,United Kingdom,244031.0,243695.0,34849.0,34636.0,336.0,213.0
385,2020-05-18,Germany,175011.0,174697.0,7962.0,7935.0,314.0,27.0
386,2020-05-18,Iran,120508.0,120198.0,6993.0,6988.0,310.0,5.0
387,2020-05-18,Turkey,149666.0,149435.0,4139.0,4140.0,231.0,-1.0
388,2020-05-19,France,142738.0,142903.0,28347.0,28239.0,-165.0,108.0
389,2020-05-19,China,84129.0,84063.0,4658.0,4638.0,66.0,20.0
390,2020-05-19,Italy,226372.0,225886.0,32070.0,32007.0,486.0,63.0
391,2020-05-18,Spain,231843.0,231606.0,27746.0,27709.0,237.0,37.0
